X,y,class
-0.9922966915088108,0.0018714461787065172,0
-1.0695567744185621,0.0007509233410229743,0
-0.94974172147847,-0.0018475112567691628,0
-0.9530604480948086,-0.002693094320315177,0
-0.9709064779524289,-0.010642605437558465,0
-0.9588828096031302,-0.013354617355100719,0
-0.9785904346385979,-0.01756983917404322,0
-0.9825761867807526,-0.018166807016839467,0
-1.0725140654212173,-0.018539358036980192,0
-0.9794483455477727,-0.018832514521192112,0
-1.005742478326079,-0.020607797290366006,0
-0.9989775693942151,-0.021045011217605193,0
-1.0357144354210799,-0.024362085897052077,0
-1.051974528111546,-0.026464951968346334,0
-0.9700014511293767,-0.03259483398273476,0
-0.9963087011259164,-0.03597535122792782,0
-1.1265849982366938,-0.03806314277248274,0
-0.9281809557070493,-0.03949984325845793,0
-1.0764004103065445,-0.04600341973385027,0
-1.038943505641639,-0.046117373456657465,0
-1.001132596525384,-0.04622259428196662,0
-0.9716959394508636,-0.046376986120699314,0
-0.9812412277280017,-0.052084111771001224,0
-1.0220054956555829,-0.05254687315612916,0
-1.0090168972289035,-0.05517047643948637,0
-1.0061360156845418,-0.05729939497963038,0
-0.9362673520154777,-0.06028446313373273,0
-1.0235239284403739,-0.0626142827583668,0
-0.9499340471675742,-0.06762817531399419,0
-0.9495023747128376,-0.0751971666414733,0
-1.0000683445626406,-0.08026838665132133,0
-1.013799306945278,-0.08303871183384937,0
-0.9609683689086957,-0.08398724375901681,0
-0.9906360849919116,-0.08472583090334895,0
-0.9661468883455424,-0.08550254073623086,0
-1.0478370714219152,-0.09435546517143815,0
-0.9969374480410758,-0.10026008332172824,0
-0.9357220214365423,-0.10208155500808672,0
-1.012325501314131,-0.10219170367561314,0
-0.8945776046883311,-0.10241289387789936,0
-1.0036659857512749,-0.10273810619564099,0
-0.952774025946934,-0.10350287511008055,0
-1.064554311129839,-0.10872520356505613,0
-0.9817325082984374,-0.10921581360390162,0
-1.0608702476824312,-0.1124195920746961,0
-1.0842424595213602,-0.11382446714899526,0
-0.9109799971368949,-0.11490014126400408,0
-1.0364880830995062,-0.11533049708104076,0
-1.0377411022463365,-0.1250978815693293,0
-1.032821091916719,-0.13110639959839843,0
-0.9801907447754044,-0.1325725528333322,0
-1.040459882343983,-0.1346283589421092,0
-0.9314889896246559,-0.13693059315882525,0
-1.0390593441108937,-0.13938442733789871,0
-0.9745470401499027,-0.14095891777383004,0
-0.9056428663583038,-0.1415615535293891,0
-1.0049308437727307,-0.14838137273704466,0
-1.0977232975664788,-0.14897993245602445,0
-1.0202730567261213,-0.156049399439505,0
-0.9651662209843036,-0.15941238021059362,0
-0.9404310179944251,-0.16177002391428313,0
-1.0185482552924578,-0.1617983604781449,0
-0.9235381702169115,-0.1627737232440159,0
-0.9447315229682929,-0.1630270323407251,0
-0.959639872012383,-0.16407430304402257,0
-0.9921474521127341,-0.16414935496258634,0
-0.9770866500040889,-0.16948015451709497,0
-0.9929942585913282,-0.17522968847461254,0
-1.0519202831660819,-0.17681308017402314,0
-0.8908012304027314,-0.18328256471461088,0
-1.0557103621267445,-0.18353814500856724,0
-1.0094592745307052,-0.1838282502609056,0
-0.9718569116569382,-0.18398341526459083,0
-1.0357431729530377,-0.18453840191017273,0
-1.0362196326664024,-0.18625824081528047,0
-1.016486554871234,-0.18803995164884407,0
-0.9040085576456087,-0.19772354427297073,0
-1.0231216444266353,-0.19917227421755584,0
-0.9845757758754864,-0.20074011803924519,0
-0.9564372448152766,-0.20446888697888235,0
-0.9930241999428913,-0.20560811353153796,0
-1.0197060730232437,-0.20840943351500557,0
-0.9660587905171223,-0.21653603618102063,0
-0.9760555787276386,-0.2189642005408422,0
-0.9615429912720234,-0.22642428776542337,0
-0.9728985480160425,-0.22847377997320029,0
-1.0178470705935938,-0.23008458489221256,0
-0.8356966490283284,-0.2396630798767795,0
-0.9114081061168919,-0.2402508130184489,0
-1.0211848932290428,-0.2409305309687151,0
-0.9856041508167525,-0.24567939215426549,0
-0.9881995759070333,-0.24919948083976573,0
-0.9966687834898922,-0.25100094778567683,0
-1.0071235153405858,-0.2519190963153873,0
-0.9355070787790087,-0.25445875907599125,0
-0.9344178414230203,-0.2561934603295956,0
-0.9912412418504362,-0.25779653221656634,0
-0.9398906389705165,-0.26122807577248136,0
-0.9583713842771673,-0.2612918535171363,0
-1.0243815194262815,-0.2617826093775166,0
-0.9721210613338322,-0.26345117325327405,0
-0.99167806562677,-0.2650216311803652,0
-0.9413351685182579,-0.2653940396954101,0
-0.9756956540477144,-0.2666158642964113,0
-0.9752930737895322,-0.26797103257685834,0
-0.9513580176596221,-0.2680233350187747,0
-0.9873505495589727,-0.26876402667098664,0
-1.0074362296110018,-0.2780457399045261,0
-1.0698526897468084,-0.28264088170327306,0
-0.9385791343117421,-0.28370305999995155,0
-0.9812687085395438,-0.2866489312282635,0
-0.9504720868704151,-0.28815520211122847,0
-0.9549956969488451,-0.2905958106467189,0
-1.0148944245143052,-0.29245421296821345,0
-1.0122491269118339,-0.295245510482097,0
-0.9360627998940361,-0.29771753641526355,0
-1.02897284971999,-0.2991102716340707,0
-0.9587849762931934,-0.30042014838288866,0
-0.9683975553767867,-0.3012058399189714,0
-0.9939602759610264,-0.3060888041370788,0
-0.9213178970569532,-0.3088132093265437,0
-0.8202658403039953,-0.3103725265079596,0
-0.8678887357467541,-0.3133907875167254,0
-0.8873569611442784,-0.3140169146763812,0
-0.9519242135534595,-0.3163675878858997,0
-0.8736725547008618,-0.3175650677723411,0
-0.8422114207496194,-0.3191934718976011,0
-0.9682234464143483,-0.3200153019627671,0
-0.9476591927298003,-0.32064782809203335,0
-0.9558678545296674,-0.3231377872479881,0
-0.9382032110211241,-0.32410575886987797,0
-0.9364016608994346,-0.3249266863815889,0
-0.891408077468181,-0.327761927235969,0
-0.9912818637939538,-0.33301002245600736,0
-0.9804445225892472,-0.3336085005129981,0
-0.992003542157373,-0.3339428117802211,0
-0.9496116857758118,-0.33585706932522785,0
-0.8367835979854368,-0.3368833309356175,0
-0.8659811184576817,-0.3389249311825535,0
-0.9301458148135621,-0.3402174966113215,0
-0.8767320524808286,-0.34473574823924963,0
-0.8322572704703094,-0.3467507945069365,0
-0.9641073189992155,-0.34732560613661156,0
-0.8595457875191642,-0.3493903497656619,0
-1.0183599003081527,-0.3510740199556112,0
-0.9038922941193674,-0.3579529580331245,0
-0.9282692534730557,-0.3585408392349171,0
-0.9783181971501907,-0.36022117870922205,0
-0.9695780374399376,-0.3604054291657548,0
-0.9059691708823234,-0.36149194778584065,0
-0.878578110525104,-0.3615617551682817,0
-1.0080159467423218,-0.36504816647405813,0
-0.9443805496143036,-0.36754178226824774,0
-0.8959891406467972,-0.37183016707613076,0
-1.0123493317635508,-0.37740751018513796,0
-0.9396207280633759,-0.3777923369397036,0
-0.9764639696473433,-0.3829491072544351,0
-1.0387129397246868,-0.3839089982380624,0
-0.8922117843618343,-0.3842258826750265,0
-0.8442824262450506,-0.384807314020474,0
-0.9421817656269232,-0.389232085169402,0
-0.9488256118550832,-0.39002759346735555,0
-0.8652727467883125,-0.39361298317510235,0
-0.904114247063912,-0.39443547367003046,0
-0.8875625542097639,-0.39918373648520905,0
-0.9948317389978839,-0.40067558126442077,0
-0.9099857654049429,-0.4068376530170521,0
-0.8491427793849347,-0.4099208475075553,0
-0.970198694931341,-0.4112762624666982,0
-0.8589654742604101,-0.41416207906623154,0
-0.918185040235649,-0.4158495199006299,0
-1.029541826635041,-0.41925938713739075,0
-0.9430818369986389,-0.42133167614504846,0
-0.9281483659893045,-0.4228059194815178,0
-0.946649582547431,-0.43148295557362754,0
-0.9501775135739553,-0.43412258339593107,0
-0.9529453844118768,-0.4351022535441012,0
-0.8566836557079421,-0.4366643369980717,0
-0.9328939612493615,-0.4368241345143462,0
-0.8357652915206766,-0.4434721590582825,0
-0.8593627214363995,-0.44413423704795313,0
-0.8524051077699176,-0.44614194552894715,0
-0.7956751614168363,-0.44734490877640365,0
-0.9445432170321405,-0.4496253137632296,0
-0.9288465226754454,-0.4505625765746474,0
-0.8957779576421042,-0.45116492455361445,0
-0.9437520480323006,-0.4528548394876752,0
-0.8241563207807957,-0.45717751790211786,0
-0.8418297981495855,-0.45912025859872324,0
-0.8671347107720825,-0.4592421162725634,0
-0.8406458787558211,-0.46327456421733143,0
-0.8497070666821984,-0.4654187722378806,0
-0.8669115815483299,-0.46694066762299463,0
-0.8262182308843684,-0.4732637249920679,0
-0.8751450389989619,-0.47327454582492734,0
-0.8970628553283728,-0.4741783071588949,0
-0.8328066606651734,-0.4741810892491438,0
-0.8939517404746823,-0.474400476402245,0
-0.8300662302108401,-0.48331876803882357,0
-0.8733882098877715,-0.486962432253909,0
-0.817313021963129,-0.4904151226118505,0
-0.881924657541665,-0.49117603520644537,0
-0.8361813451987187,-0.49187033421219806,0
-0.9159881892481723,-0.49253142125137356,0
-0.8541139965654428,-0.4951822717162917,0
-0.8871585422403826,-0.49798899169169153,0
-0.8888945784091595,-0.5004397400261689,0
-0.8087900247532482,-0.5059824826211787,0
-0.7518362310367703,-0.5092143058734611,0
-0.8364875339319953,-0.5150030905935647,0
-0.836102931256203,-0.5156352572663452,0
-0.9374017756540948,-0.5166734288713271,0
-0.863106034216479,-0.5171825851815156,0
-0.8582069405948575,-0.5271726410033337,0
-0.774910565269257,-0.5274443203032269,0
-0.7490392803812159,-0.5275007368110916,0
-0.8247969380873541,-0.5308895770744823,0
-0.8204947149902606,-0.5373535192730429,0
-0.8833918608490566,-0.5440261167564526,0
-0.7725578589801347,-0.5452265440347063,0
-0.8338330306965775,-0.5474294396824733,0
-0.8927552256111969,-0.5492796038628875,0
-0.9066066314133464,-0.5496931128462215,0
-0.8618137718613113,-0.550001957298294,0
-0.7763921188239787,-0.5504016615316345,0
-0.7149709816868082,-0.5563236448485901,0
-0.9173116972249001,-0.5568237398142006,0
-0.9428997080213551,-0.5570206097159625,0
-0.7985881507419527,-0.5589960551139186,0
-0.8640586925070116,-0.5619123970408264,0
-0.8818287596328508,-0.56207770713288,0
-0.7484582727439569,-0.5636160297608233,0
-0.8984491425012222,-0.5656056504023653,0
-0.8314027209930751,-0.566506179618073,0
-0.7657968880943883,-0.5666366913381375,0
-0.8555480398678134,-0.5668613883989,0
-0.6530784043733342,-0.5685431812091863,0
-0.7899670923646663,-0.5686323609966457,0
-0.8040542239709499,-0.5717771862398706,0
-0.7998978345325706,-0.572768380781053,0
-0.8102102635965428,-0.5753679185866264,0
-0.8418240934623249,-0.5794606551058075,0
-0.7918329135673432,-0.582003476463496,0
-0.7784664752959874,-0.585180494187747,0
-0.7486676540109382,-0.5901944333583807,0
-0.7921964447450182,-0.5903632011159213,0
-0.8569187580421318,-0.5908975449498624,0
-0.8372518702818315,-0.5912369298873432,0
-0.8337400882315229,-0.5924684475964102,0
-0.7057759633089525,-0.5931829207539221,0
-0.8492860649194836,-0.5931988398536178,0
-0.8174461745890041,-0.5934632978792094,0
-0.7579553870673786,-0.5973549384086914,0
-0.8411662228219019,-0.5999990317738594,0
-0.7050480039213327,-0.6006879636999788,0
-0.8411823460356347,-0.6021029277486974,0
-0.769341362071883,-0.6076552627049356,0
-0.7878616392142272,-0.6089490812265472,0
-0.9107907866788346,-0.6093433388900257,0
-0.7835855463361484,-0.6095505656809679,0
-0.7816870154949997,-0.6106360957346129,0
-0.7479163311716688,-0.6140012791288855,0
-0.8540521092612265,-0.6147424628587062,0
-0.8933688445030445,-0.6150203364740509,0
-0.8121456918581458,-0.6170348765254692,0
-0.7051552398215889,-0.6253801297538492,0
-0.7112153980125552,-0.6256804405962292,0
-0.7454689391388899,-0.6268839347318637,0
-0.7510274024612708,-0.6303779932407059,0
-0.6997750223532692,-0.6317663523473699,0
-0.7749346101120533,-0.6356357354266732,0
-0.7215211317405961,-0.6366616477202752,0
-0.7595957771923105,-0.6389392376250935,0
-0.8179681619702288,-0.6397473550876048,0
-0.673132129016077,-0.6416142832442409,0
-0.7702697820952102,-0.643008754753519,0
-0.7449002015262562,-0.6438159442166388,0
-0.7266441325888708,-0.6443021464106686,0
-0.8505229028189082,-0.6454387796071446,0
-0.7622702774368435,-0.6469522182783809,0
-0.7180449418933401,-0.6502198571232191,0
-0.8001625708035713,-0.659013642410366,0
-0.7070114075808972,-0.6654749093860155,0
-0.7695223907149498,-0.6672982522682122,0
-0.6070881614116191,-0.6694678101692207,0
-0.7755290695442474,-0.6731313166282262,0
-0.7556959365566632,-0.6736451354683806,0
-0.7899626559142493,-0.6749756809212505,0
-0.7227496200458621,-0.675521792355576,0
-0.6985403735360585,-0.6755985079271801,0
-0.6960242784271939,-0.6799176844742811,0
-0.8152293446896093,-0.6849621176419367,0
-0.8683337314377806,-0.6853696960509985,0
-0.7912167693446508,-0.6899533655913318,0
-0.6767340077118391,-0.6913132490153245,0
-0.7831072564388919,-0.6916279328231698,0
-0.7427424861161475,-0.6924158406817609,0
-0.6547062411012089,-0.6926824635890971,0
-0.8354218159137529,-0.6958874815570119,0
-0.63780212610152,-0.7019799960722829,0
-0.5831494805844974,-0.7066288013887004,0
-0.7325850903614658,-0.7072665364509324,0
-0.7009691636786869,-0.7099885337273562,0
-0.8133652595362921,-0.7116750949474422,0
-0.6145090768884448,-0.7125364714116816,0
-0.7216451290618386,-0.7127207739469492,0
-0.6581587425246849,-0.7137939497468898,0
-0.6116590351676296,-0.7139372661542672,0
-0.6737862135696573,-0.7225323969627552,0
-0.6187865374085806,-0.7269866269820923,0
-0.7521900436634514,-0.7272349085062382,0
-0.5829874056080527,-0.727689429810697,0
-0.5682242351241127,-0.7279733700866969,0
-0.6950095692354884,-0.7308980200924539,0
-0.6659692743232758,-0.7313668075574258,0
-0.666719592102517,-0.7321594588003736,0
-0.7870001101740228,-0.7344338242377126,0
-0.8134655138064866,-0.7345958731334634,0
-0.6768657959103102,-0.73570226658464,0
-0.7956280866420666,-0.7359878931104825,0
-0.6653322505450643,-0.7360440898805738,0
-0.6979107169043952,-0.7361842169617209,0
-0.49544668270956016,-0.7371648066774141,0
-0.69355858451436,-0.7372834472024924,0
-0.5985525025580484,-0.737490663043311,0
-0.5959786493012235,-0.738414178511134,0
-0.6348284113682079,-0.739392622097874,0
-0.670673139329621,-0.7395402121869601,0
-0.740600027262399,-0.7423054990280571,0
-0.5128778848148077,-0.7428288818301072,0
-0.7486887848153653,-0.7479805740296324,0
-0.6442162462263873,-0.7487572056475653,0
-0.7038873123316154,-0.7516598024177614,0
-0.7104242620262654,-0.7526820450931224,0
-0.7141732567265457,-0.7528440256432722,0
-0.638103150884759,-0.7539284143875694,0
-0.6156428205068014,-0.7553515526183319,0
-0.6484867131029864,-0.7559075478029719,0
-0.7297363559017874,-0.7567332957309081,0
-0.746875052458305,-0.7572873325035544,0
-0.7070004331791364,-0.7575427940143706,0
-0.8467644898989617,-0.7597511063990033,0
-0.595607424707494,-0.76074828282383,0
-0.620222560863573,-0.7607828785676274,0
-0.6321208750670523,-0.7629771654490243,0
-0.6277102943769356,-0.7632084999778133,0
-0.6192649674963723,-0.7642242577613395,0
-0.5193677378832537,-0.7699741565570719,0
-0.6319989629679552,-0.770817253498072,0
-0.6381875875109925,-0.7713464670586078,0
-0.7267958640868717,-0.772431095335583,0
-0.48915599564964957,-0.7746435660500308,0
-0.761015541982894,-0.7759466830623749,0
-0.5675551317179919,-0.776402875291011,0
-0.6857543533958469,-0.7775955513076197,0
-0.7499380474437063,-0.7801701655164935,0
-0.7001720158399588,-0.7810643612133206,0
-0.5881256431726064,-0.7817073669149107,0
-0.48029090387941875,-0.7841538436151357,0
-0.5831639378347833,-0.7844582712832004,0
-0.552172136598548,-0.7856594202241866,0
-0.6845168007114066,-0.7861134182105439,0
-0.4689424108040347,-0.7871845174462206,0
-0.9249085963507611,-0.787558413920332,0
-0.6680548064053501,-0.7886380996992611,0
-0.5631867055846386,-0.791251165723545,0
-0.722422656371188,-0.7919813394490605,0
-0.4542237104420021,-0.7933783133217807,0
-0.48947010643448463,-0.7934570095633311,0
-0.6351505528928141,-0.7934691217580961,0
-0.48226980534841163,-0.7949669215839841,0
-0.6518224887418982,-0.7963224452060669,0
-0.6098068297053058,-0.796661744293399,0
-0.6516098525131688,-0.7999599415533533,0
-0.7648176934196059,-0.8007071221031816,0
-0.6227612848474062,-0.8041896590582871,0
-0.46066950979508703,-0.8060890050194769,0
-0.5715274839773938,-0.8089903015301633,0
-0.5058647221831958,-0.8135497513190326,0
-0.3205204144796526,-0.8150049106989046,0
-0.6976592365049076,-0.8150991538073816,0
-0.5666480147370719,-0.8168911365244222,0
-0.5520241930507777,-0.8169659916184931,0
-0.5566003059178413,-0.8189122600875249,0
-0.5109868641107839,-0.8225188848651337,0
-0.6811323779245384,-0.8253220519495323,0
-0.6304653397538723,-0.8277905038214205,0
-0.3305162348594735,-0.8294838235302326,0
-0.4753029830002913,-0.8303934153995506,0
-0.5775536876636853,-0.8313728107864357,0
-0.5316160874242716,-0.8330382961134759,0
-0.5827353943386963,-0.8349408331697623,0
-0.4577941053116001,-0.835021678236468,0
-0.41285170025065243,-0.8357135141995241,0
-0.5787729786606716,-0.8367533697499815,0
-0.5445996070705489,-0.8411628906569887,0
-0.43005758294610463,-0.8417849250298723,0
-0.4283234740549121,-0.8419098283913262,0
-0.6723565380361936,-0.8427751703169296,0
-0.5204989098574522,-0.8431328617075023,0
-0.6116193828771965,-0.8435715407775608,0
-0.5136559788723106,-0.8469294728199156,0
-0.4053017987353914,-0.8477159857003458,0
-0.17695946611639524,-0.8482289942506877,0
-0.511654280590838,-0.8498771539623116,0
-0.5058332583041346,-0.850404971457547,0
-0.5328296420341849,-0.8505948758777688,0
-0.7276004781498266,-0.8511247448852993,0
-0.4292785538274845,-0.8514635355181712,0
-0.5573909748403867,-0.8546563530161637,0
-0.05806342001252642,-0.8561064019452034,0
-0.7137759351787403,-0.8574895989043625,0
-0.5843753343432602,-0.859558469053092,0
-0.5761176941371392,-0.8597594564441056,0
-0.527486250669603,-0.8599626311311354,0
-0.4732488887646596,-0.8600185030371867,0
-0.6043499374853437,-0.860584282899095,0
-0.42701887743354583,-0.8612192818988186,0
-0.5076809451065856,-0.8621117077386082,0
-0.3434740785714408,-0.8628987281016781,0
-0.3549848847741469,-0.8635981904087241,0
-0.3857493354815728,-0.8647696591427033,0
-0.44989541242580566,-0.8648156574754765,0
-0.07844997077333159,-0.864908810320877,0
-0.4587753332928382,-0.8651489559028628,0
-0.49614733038326114,-0.8651943983354367,0
-0.5834554527530158,-0.8676772168823554,0
-0.33064717075181976,-0.868493185898144,0
-0.5930661748937773,-0.8691541919407353,0
-0.3506917358502507,-0.8694550041069562,0
-0.5137404280479736,-0.8695117098285947,0
-0.3067069540445512,-0.8743539223255011,0
-0.5469848605410497,-0.8751939169330982,0
-0.5152230190180505,-0.8761780084239311,0
-0.46389511916258275,-0.8787143883852466,0
-0.5367490969065503,-0.8787245756470476,0
